Id,Term,Location Capacity,Name,Building Number,Room Number 
186-C301,2182 ,36,186 Construction Innovations Center,186,C301
186-C301,2184 ,36,186 Construction Innovations Center,186,C301
186-C301,2188 ,36,186 Construction Innovations Center,186,C301
186-C301,2192 ,36,186 Construction Innovations Center,186,C301
186-C301,2194 ,36,186 Construction Innovations Center,186,C301
186-C301,2198 ,36,186 Construction Innovations Center,186,C301
186-C301,2202 ,36,186 Construction Innovations Center,186,C301
186-C301,2216 ,36,186 Construction Innovations Center,186,C301
186-C301,2218 ,36,186 Construction Innovations Center,186,C301
186-C301,2222 ,36,186 Construction Innovations Center,186,C301
186-C301,2224 ,36,186 Construction Innovations Center,186,C301
186-C302,2182 ,48,186 Construction Innovations Center,186,C302
186-C302,2184 ,48,186 Construction Innovations Center,186,C302
186-C302,2188 ,48,186 Construction Innovations Center,186,C302
186-C302,2192 ,48,186 Construction Innovations Center,186,C302
186-C302,2194 ,48,186 Construction Innovations Center,186,C302
186-C302,2198 ,48,186 Construction Innovations Center,186,C302
186-C302,2202 ,48,186 Construction Innovations Center,186,C302
186-C302,2218 ,48,186 Construction Innovations Center,186,C302
186-C302,2222 ,48,186 Construction Innovations Center,186,C302
186-C302,2224 ,48,186 Construction Innovations Center,186,C302
186-C303,2182 ,48,186 Construction Innovations Center,186,C303
186-C303,2184 ,48,186 Construction Innovations Center,186,C303
186-C303,2188 ,48,186 Construction Innovations Center,186,C303
186-C303,2192 ,48,186 Construction Innovations Center,186,C303
186-C303,2194 ,48,186 Construction Innovations Center,186,C303
186-C303,2198 ,48,186 Construction Innovations Center,186,C303
186-C303,2202 ,48,186 Construction Innovations Center,186,C303
186-C303,2218 ,48,186 Construction Innovations Center,186,C303
186-C303,2222 ,48,186 Construction Innovations Center,186,C303
186-C303,2224 ,48,186 Construction Innovations Center,186,C303
192-0102,2182 ,24,192 Engineering IV,192,0102
192-0102,2184 ,24,192 Engineering IV,192,0102
192-0102,2188 ,24,192 Engineering IV,192,0102
192-0102,2192 ,24,192 Engineering IV,192,0102
192-0102,2194 ,24,192 Engineering IV,192,0102
192-0102,2198 ,24,192 Engineering IV,192,0102
192-0102,2202 ,24,192 Engineering IV,192,0102
192-0102,2208 ,24,192 Engineering IV,192,0102
192-0102,2212 ,24,192 Engineering IV,192,0102
192-0102,2214 ,24,192 Engineering IV,192,0102
192-0102,2218 ,24,192 Engineering IV,192,0102
192-0102,2222 ,24,192 Engineering IV,192,0102
192-0102,2224 ,24,192 Engineering IV,192,0102
192-0104,2192 ,25,192 Engineering IV,192,0104
192-0104,2194 ,25,192 Engineering IV,192,0104
192-0104,2198 ,25,192 Engineering IV,192,0104
192-0104,2212 ,25,192 Engineering IV,192,0104
192-0104,2214 ,25,192 Engineering IV,192,0104
192-0104,2222 ,25,192 Engineering IV,192,0104
192-0104,2224 ,25,192 Engineering IV,192,0104
192-0105,2182 ,24,192 Engineering IV,192,0105
192-0105,2184 ,24,192 Engineering IV,192,0105
192-0105,2188 ,24,192 Engineering IV,192,0105
192-0105,2192 ,24,192 Engineering IV,192,0105
192-0105,2194 ,24,192 Engineering IV,192,0105
192-0105,2198 ,24,192 Engineering IV,192,0105
192-0105,2202 ,24,192 Engineering IV,192,0105
192-0105,2208 ,24,192 Engineering IV,192,0105
192-0105,2212 ,24,192 Engineering IV,192,0105
192-0105,2214 ,24,192 Engineering IV,192,0105
192-0105,2218 ,24,192 Engineering IV,192,0105
192-0105,2222 ,24,192 Engineering IV,192,0105
192-0105,2224 ,24,192 Engineering IV,192,0105
192-0106,2182 ,133,192 Engineering IV,192,0106
192-0106,2184 ,133,192 Engineering IV,192,0106
192-0106,2186 ,133,192 Engineering IV,192,0106
192-0106,2188 ,133,192 Engineering IV,192,0106
192-0106,2192 ,133,192 Engineering IV,192,0106
192-0106,2194 ,133,192 Engineering IV,192,0106
192-0106,2198 ,133,192 Engineering IV,192,0106
192-0106,2202 ,133,192 Engineering IV,192,0106
192-0106,2208 ,133,192 Engineering IV,192,0106
192-0106,2212 ,133,192 Engineering IV,192,0106
192-0106,2214 ,133,192 Engineering IV,192,0106
192-0106,2218 ,133,192 Engineering IV,192,0106
192-0106,2222 ,133,192 Engineering IV,192,0106
192-0106,2224 ,133,192 Engineering IV,192,0106
192-0116,2182 ,24,192 Engineering IV,192,0116
192-0116,2188 ,24,192 Engineering IV,192,0116
192-0116,2192 ,24,192 Engineering IV,192,0116
192-0116,2194 ,24,192 Engineering IV,192,0116
192-0116,2198 ,24,192 Engineering IV,192,0116
192-0116,2202 ,24,192 Engineering IV,192,0116
192-0116,2218 ,24,192 Engineering IV,192,0116
192-0116,2222 ,24,192 Engineering IV,192,0116
192-0116,2224 ,24,192 Engineering IV,192,0116
192-0118,2182 ,24,192 Engineering IV,192,0118
192-0118,2184 ,24,192 Engineering IV,192,0118
192-0118,2188 ,24,192 Engineering IV,192,0118
192-0118,2192 ,24,192 Engineering IV,192,0118
192-0118,2194 ,24,192 Engineering IV,192,0118
192-0118,2198 ,24,192 Engineering IV,192,0118
192-0118,2202 ,24,192 Engineering IV,192,0118
192-0118,2208 ,24,192 Engineering IV,192,0118
192-0118,2216 ,24,192 Engineering IV,192,0118
192-0118,2218 ,24,192 Engineering IV,192,0118
192-0118,2222 ,24,192 Engineering IV,192,0118
192-0118,2224 ,24,192 Engineering IV,192,0118
192-0120,2182 ,36,192 Engineering IV,192,0120
192-0120,2184 ,36,192 Engineering IV,192,0120
192-0120,2186 ,36,192 Engineering IV,192,0120
192-0120,2188 ,36,192 Engineering IV,192,0120
192-0120,2192 ,36,192 Engineering IV,192,0120
192-0120,2194 ,36,192 Engineering IV,192,0120
192-0120,2198 ,36,192 Engineering IV,192,0120
192-0120,2202 ,36,192 Engineering IV,192,0120
192-0120,2208 ,36,192 Engineering IV,192,0120
192-0120,2212 ,36,192 Engineering IV,192,0120
192-0120,2218 ,36,192 Engineering IV,192,0120
192-0120,2222 ,36,192 Engineering IV,192,0120
192-0120,2224 ,36,192 Engineering IV,192,0120
192-0121,2184 ,24,192 Engineering IV,192,0121
192-0121,2188 ,24,192 Engineering IV,192,0121
192-0121,2192 ,24,192 Engineering IV,192,0121
192-0121,2194 ,24,192 Engineering IV,192,0121
192-0121,2198 ,24,192 Engineering IV,192,0121
192-0121,2202 ,24,192 Engineering IV,192,0121
192-0121,2214 ,24,192 Engineering IV,192,0121
192-0121,2218 ,24,192 Engineering IV,192,0121
192-0121,2222 ,24,192 Engineering IV,192,0121
192-0121,2224 ,24,192 Engineering IV,192,0121
192-0131,2182 ,18,192 Engineering IV,192,0131
192-0131,2184 ,18,192 Engineering IV,192,0131
192-0131,2188 ,18,192 Engineering IV,192,0131
192-0131,2192 ,18,192 Engineering IV,192,0131
192-0131,2194 ,18,192 Engineering IV,192,0131
192-0131,2198 ,18,192 Engineering IV,192,0131
192-0131,2202 ,18,192 Engineering IV,192,0131
192-0131,2212 ,18,192 Engineering IV,192,0131
192-0131,2218 ,18,192 Engineering IV,192,0131
192-0131,2222 ,18,192 Engineering IV,192,0131
192-0131,2224 ,18,192 Engineering IV,192,0131
192-0132,2182 ,24,192 Engineering IV,192,0132
192-0132,2184 ,24,192 Engineering IV,192,0132
192-0132,2188 ,24,192 Engineering IV,192,0132
192-0132,2192 ,24,192 Engineering IV,192,0132
192-0132,2194 ,24,192 Engineering IV,192,0132
192-0132,2198 ,24,192 Engineering IV,192,0132
192-0132,2202 ,24,192 Engineering IV,192,0132
192-0132,2208 ,24,192 Engineering IV,192,0132
192-0132,2212 ,24,192 Engineering IV,192,0132
192-0132,2214 ,24,192 Engineering IV,192,0132
192-0132,2218 ,24,192 Engineering IV,192,0132
192-0132,2222 ,24,192 Engineering IV,192,0132
192-0132,2224 ,24,192 Engineering IV,192,0132
192-0134,2182 ,18,192 Engineering IV,192,0134
192-0134,2184 ,18,192 Engineering IV,192,0134
192-0134,2188 ,18,192 Engineering IV,192,0134
192-0134,2192 ,18,192 Engineering IV,192,0134
192-0134,2194 ,18,192 Engineering IV,192,0134
192-0134,2198 ,18,192 Engineering IV,192,0134
192-0134,2202 ,18,192 Engineering IV,192,0134
192-0134,2208 ,18,192 Engineering IV,192,0134
192-0134,2214 ,18,192 Engineering IV,192,0134
192-0134,2218 ,18,192 Engineering IV,192,0134
192-0134,2222 ,18,192 Engineering IV,192,0134
192-0134,2224 ,18,192 Engineering IV,192,0134
192-0135,2184 ,12,192 Engineering IV,192,0135
192-0135,2188 ,12,192 Engineering IV,192,0135
192-0135,2194 ,12,192 Engineering IV,192,0135
192-0135,2198 ,12,192 Engineering IV,192,0135
192-0135,2202 ,12,192 Engineering IV,192,0135
192-0135,2208 ,12,192 Engineering IV,192,0135
192-0135,2212 ,12,192 Engineering IV,192,0135
192-0135,2214 ,12,192 Engineering IV,192,0135
192-0135,2218 ,12,192 Engineering IV,192,0135
192-0135,2224 ,12,192 Engineering IV,192,0135
192-0136,2182 ,24,192 Engineering IV,192,0136
192-0136,2184 ,24,192 Engineering IV,192,0136
192-0136,2188 ,24,192 Engineering IV,192,0136
192-0136,2192 ,24,192 Engineering IV,192,0136
192-0136,2194 ,24,192 Engineering IV,192,0136
192-0136,2198 ,24,192 Engineering IV,192,0136
192-0136,2202 ,24,192 Engineering IV,192,0136
192-0136,2218 ,24,192 Engineering IV,192,0136
192-0136,2222 ,24,192 Engineering IV,192,0136
192-0136,2224 ,24,192 Engineering IV,192,0136
192-0203,2208 ,24,192 Engineering IV,192,0203
192-0203,2212 ,24,192 Engineering IV,192,0203
192-0203,2214 ,24,192 Engineering IV,192,0203
192-0203,2216 ,24,192 Engineering IV,192,0203
192-0203,2218 ,24,192 Engineering IV,192,0203
192-0203,2222 ,24,192 Engineering IV,192,0203
192-0203,2224 ,24,192 Engineering IV,192,0203
192-0204,2182 ,16,192 Engineering IV,192,0204
192-0204,2184 ,16,192 Engineering IV,192,0204
192-0204,2188 ,16,192 Engineering IV,192,0204
192-0204,2192 ,16,192 Engineering IV,192,0204
192-0204,2194 ,16,192 Engineering IV,192,0204
192-0204,2196 ,16,192 Engineering IV,192,0204
192-0204,2198 ,36,192 Engineering IV,192,0204
192-0204,2202 ,36,192 Engineering IV,192,0204
192-0204,2208 ,36,192 Engineering IV,192,0204
192-0204,2212 ,36,192 Engineering IV,192,0204
192-0204,2214 ,36,192 Engineering IV,192,0204
192-0204,2218 ,36,192 Engineering IV,192,0204
192-0204,2222 ,36,192 Engineering IV,192,0204
192-0204,2224 ,36,192 Engineering IV,192,0204
192-0205,2182 ,24,192 Engineering IV,192,0205
192-0205,2184 ,24,192 Engineering IV,192,0205
192-0205,2186 ,24,192 Engineering IV,192,0205
192-0205,2188 ,24,192 Engineering IV,192,0205
192-0205,2192 ,24,192 Engineering IV,192,0205
192-0205,2194 ,24,192 Engineering IV,192,0205
192-0205,2196 ,24,192 Engineering IV,192,0205
192-0205,2198 ,24,192 Engineering IV,192,0205
192-0205,2202 ,24,192 Engineering IV,192,0205
192-0205,2218 ,24,192 Engineering IV,192,0205
192-0205,2222 ,24,192 Engineering IV,192,0205
192-0205,2224 ,24,192 Engineering IV,192,0205
192-0206,2184 ,36,192 Engineering IV,192,0206
192-0206,2198 ,36,192 Engineering IV,192,0206
192-0206,2202 ,36,192 Engineering IV,192,0206
192-0206,2218 ,36,192 Engineering IV,192,0206
192-0206,2222 ,36,192 Engineering IV,192,0206
192-0206,2224 ,36,192 Engineering IV,192,0206
192-0208,2182 ,16,192 Engineering IV,192,0208
192-0208,2184 ,16,192 Engineering IV,192,0208
192-0208,2188 ,16,192 Engineering IV,192,0208
192-0208,2192 ,16,192 Engineering IV,192,0208
192-0208,2194 ,16,192 Engineering IV,192,0208
192-0208,2198 ,16,192 Engineering IV,192,0208
192-0208,2202 ,16,192 Engineering IV,192,0208
192-0208,2218 ,16,192 Engineering IV,192,0208
192-0208,2222 ,16,192 Engineering IV,192,0208
192-0208,2224 ,16,192 Engineering IV,192,0208
192-0209,2182 ,24,192 Engineering IV,192,0209
192-0209,2184 ,24,192 Engineering IV,192,0209
192-0209,2192 ,24,192 Engineering IV,192,0209
192-0209,2194 ,24,192 Engineering IV,192,0209
192-0209,2202 ,24,192 Engineering IV,192,0209
192-0209,2222 ,24,192 Engineering IV,192,0209
192-0209,2224 ,24,192 Engineering IV,192,0209
192-0220,2182 ,36,192 Engineering IV,192,0220
192-0220,2184 ,36,192 Engineering IV,192,0220
192-0220,2188 ,36,192 Engineering IV,192,0220
192-0220,2192 ,36,192 Engineering IV,192,0220
192-0220,2194 ,36,192 Engineering IV,192,0220
192-0220,2198 ,36,192 Engineering IV,192,0220
192-0220,2202 ,36,192 Engineering IV,192,0220
192-0220,2208 ,36,192 Engineering IV,192,0220
192-0220,2212 ,36,192 Engineering IV,192,0220
192-0220,2214 ,36,192 Engineering IV,192,0220
192-0220,2218 ,36,192 Engineering IV,192,0220
192-0220,2222 ,36,192 Engineering IV,192,0220
192-0220,2224 ,36,192 Engineering IV,192,0220
192-0221,2182 ,24,192 Engineering IV,192,0221
192-0221,2184 ,24,192 Engineering IV,192,0221
192-0221,2188 ,24,192 Engineering IV,192,0221
192-0221,2192 ,24,192 Engineering IV,192,0221
192-0221,2194 ,24,192 Engineering IV,192,0221
192-0221,2198 ,24,192 Engineering IV,192,0221
192-0221,2202 ,24,192 Engineering IV,192,0221
192-0221,2208 ,24,192 Engineering IV,192,0221
192-0221,2218 ,24,192 Engineering IV,192,0221
192-0221,2222 ,24,192 Engineering IV,192,0221
192-0221,2224 ,24,192 Engineering IV,192,0221
192-0224,2182 ,43,192 Engineering IV,192,0224
192-0224,2184 ,43,192 Engineering IV,192,0224
192-0224,2188 ,43,192 Engineering IV,192,0224
192-0224,2192 ,43,192 Engineering IV,192,0224
192-0224,2194 ,43,192 Engineering IV,192,0224
192-0224,2198 ,43,192 Engineering IV,192,0224
192-0224,2202 ,43,192 Engineering IV,192,0224
192-0224,2218 ,43,192 Engineering IV,192,0224
192-0224,2222 ,43,192 Engineering IV,192,0224
192-0224,2224 ,43,192 Engineering IV,192,0224
192-0237,2208 ,12,192 Engineering IV,192,0237
192-0237,2214 ,12,192 Engineering IV,192,0237
192-0237,2218 ,12,192 Engineering IV,192,0237
192-0237,2222 ,12,192 Engineering IV,192,0237
192-0237,2224 ,12,192 Engineering IV,192,0237
192-0239,2182 ,25,192 Engineering IV,192,0239
192-0239,2184 ,25,192 Engineering IV,192,0239
192-0239,2188 ,25,192 Engineering IV,192,0239
192-0239,2192 ,25,192 Engineering IV,192,0239
192-0239,2194 ,25,192 Engineering IV,192,0239
192-0239,2196 ,25,192 Engineering IV,192,0239
192-0239,2198 ,25,192 Engineering IV,192,0239
192-0239,2202 ,25,192 Engineering IV,192,0239
192-0239,2214 ,25,192 Engineering IV,192,0239
192-0239,2218 ,25,192 Engineering IV,192,0239
192-0239,2222 ,25,192 Engineering IV,192,0239
192-0239,2224 ,25,192 Engineering IV,192,0239
192-0240,2182 ,30,192 Engineering IV,192,0240
192-0240,2184 ,30,192 Engineering IV,192,0240
192-0240,2188 ,42,192 Engineering IV,192,0240
192-0240,2192 ,42,192 Engineering IV,192,0240
192-0240,2194 ,42,192 Engineering IV,192,0240
192-0240,2198 ,42,192 Engineering IV,192,0240
192-0240,2202 ,42,192 Engineering IV,192,0240
192-0240,2208 ,42,192 Engineering IV,192,0240
192-0240,2212 ,42,192 Engineering IV,192,0240
192-0240,2214 ,42,192 Engineering IV,192,0240
192-0240,2218 ,42,192 Engineering IV,192,0240
192-0240,2222 ,42,192 Engineering IV,192,0240
192-0240,2224 ,42,192 Engineering IV,192,0240
192-0242,2182 ,36,192 Engineering IV,192,0242
192-0242,2184 ,36,192 Engineering IV,192,0242
192-0242,2186 ,36,192 Engineering IV,192,0242
192-0242,2188 ,36,192 Engineering IV,192,0242
192-0242,2192 ,36,192 Engineering IV,192,0242
192-0242,2194 ,36,192 Engineering IV,192,0242
192-0242,2198 ,36,192 Engineering IV,192,0242
